filename	barcode(s)
unc.edu.82f3157c-09cc-40d7-872e-59f82f5f31f4.1080222.rsem.isoforms.normalized_results	TCGA-A7-A13F-11A-42R-A12P-07
unc.edu.82f3157c-09cc-40d7-872e-59f82f5f31f4.1766077.bt.exon_quantification.txt	TCGA-A7-A13F-11A-42R-A12P-07
unc.edu.83fe3d7b-6905-49ea-bbc8-ea9c468004f6.1155840.junction_quantification.txt	TCGA-A8-A0AB-01A-11R-A034-07
unc.edu.83fe3d7b-6905-49ea-bbc8-ea9c468004f6.1157965.rsem.genes.results	TCGA-A8-A0AB-01A-11R-A034-07
unc.edu.83fe3d7b-6905-49ea-bbc8-ea9c468004f6.1157966.rsem.isoforms.results	TCGA-A8-A0AB-01A-11R-A034-07
unc.edu.83fe3d7b-6905-49ea-bbc8-ea9c468004f6.1158560.rsem.genes.normalized_results	TCGA-A8-A0AB-01A-11R-A034-07
unc.edu.83fe3d7b-6905-49ea-bbc8-ea9c468004f6.1158563.rsem.isoforms.normalized_results	TCGA-A8-A0AB-01A-11R-A034-07
unc.edu.83fe3d7b-6905-49ea-bbc8-ea9c468004f6.1770688.bt.exon_quantification.txt	TCGA-A8-A0AB-01A-11R-A034-07
unc.edu.844b3442-a740-4cb4-a1fb-b481c552cc88.1132148.junction_quantification.txt	TCGA-BH-A18I-01A-11R-A12D-07
unc.edu.844b3442-a740-4cb4-a1fb-b481c552cc88.1134657.rsem.genes.results	TCGA-BH-A18I-01A-11R-A12D-07
unc.edu.844b3442-a740-4cb4-a1fb-b481c552cc88.1134658.rsem.isoforms.results	TCGA-BH-A18I-01A-11R-A12D-07
unc.edu.844b3442-a740-4cb4-a1fb-b481c552cc88.1135245.rsem.isoforms.normalized_results	TCGA-BH-A18I-01A-11R-A12D-07
unc.edu.844b3442-a740-4cb4-a1fb-b481c552cc88.1135248.rsem.genes.normalized_results	TCGA-BH-A18I-01A-11R-A12D-07
unc.edu.844b3442-a740-4cb4-a1fb-b481c552cc88.1767226.bt.exon_quantification.txt	TCGA-BH-A18I-01A-11R-A12D-07
unc.edu.84ea9827-9ad4-4e2f-be02-c88a9d4c4051.1156290.junction_quantification.txt	TCGA-A2-A0CU-01A-12R-A034-07
unc.edu.84ea9827-9ad4-4e2f-be02-c88a9d4c4051.1159065.rsem.genes.results	TCGA-A2-A0CU-01A-12R-A034-07
unc.edu.84ea9827-9ad4-4e2f-be02-c88a9d4c4051.1159066.rsem.isoforms.results	TCGA-A2-A0CU-01A-12R-A034-07
unc.edu.84ea9827-9ad4-4e2f-be02-c88a9d4c4051.1159294.rsem.genes.normalized_results	TCGA-A2-A0CU-01A-12R-A034-07
unc.edu.84ea9827-9ad4-4e2f-be02-c88a9d4c4051.1159297.rsem.isoforms.normalized_results	TCGA-A2-A0CU-01A-12R-A034-07
unc.edu.84ea9827-9ad4-4e2f-be02-c88a9d4c4051.1770994.bt.exon_quantification.txt	TCGA-A2-A0CU-01A-12R-A034-07
unc.edu.8522865b-457c-4199-a870-bf8353f2b0a5.1150960.junction_quantification.txt	TCGA-A8-A0A1-01A-11R-A00Z-07
unc.edu.8522865b-457c-4199-a870-bf8353f2b0a5.1153134.rsem.genes.results	TCGA-A8-A0A1-01A-11R-A00Z-07
unc.edu.8522865b-457c-4199-a870-bf8353f2b0a5.1153135.rsem.isoforms.results	TCGA-A8-A0A1-01A-11R-A00Z-07
unc.edu.8522865b-457c-4199-a870-bf8353f2b0a5.1153151.rsem.isoforms.normalized_results	TCGA-A8-A0A1-01A-11R-A00Z-07
unc.edu.8522865b-457c-4199-a870-bf8353f2b0a5.1153154.rsem.genes.normalized_results	TCGA-A8-A0A1-01A-11R-A00Z-07
unc.edu.8522865b-457c-4199-a870-bf8353f2b0a5.1770628.bt.exon_quantification.txt	TCGA-A8-A0A1-01A-11R-A00Z-07
unc.edu.85845e8c-e9d7-43c4-8dfc-d7fb0cf85ac5.1147109.junction_quantification.txt	TCGA-BH-A0HK-01A-11R-A056-07
unc.edu.85845e8c-e9d7-43c4-8dfc-d7fb0cf85ac5.1149482.rsem.genes.results	TCGA-BH-A0HK-01A-11R-A056-07
unc.edu.85845e8c-e9d7-43c4-8dfc-d7fb0cf85ac5.1149483.rsem.isoforms.results	TCGA-BH-A0HK-01A-11R-A056-07
unc.edu.85845e8c-e9d7-43c4-8dfc-d7fb0cf85ac5.1149900.rsem.isoforms.normalized_results	TCGA-BH-A0HK-01A-11R-A056-07
unc.edu.85845e8c-e9d7-43c4-8dfc-d7fb0cf85ac5.1149903.rsem.genes.normalized_results	TCGA-BH-A0HK-01A-11R-A056-07
unc.edu.85845e8c-e9d7-43c4-8dfc-d7fb0cf85ac5.1769794.bt.exon_quantification.txt	TCGA-BH-A0HK-01A-11R-A056-07
unc.edu.86c4b2fd-d034-469d-adfa-712055f30dc3.1171142.junction_quantification.txt	TCGA-BH-A0C0-11A-21R-A089-07
unc.edu.86c4b2fd-d034-469d-adfa-712055f30dc3.1174848.rsem.genes.results	TCGA-BH-A0C0-11A-21R-A089-07
unc.edu.86c4b2fd-d034-469d-adfa-712055f30dc3.1174849.rsem.isoforms.results	TCGA-BH-A0C0-11A-21R-A089-07
unc.edu.86c4b2fd-d034-469d-adfa-712055f30dc3.1174943.rsem.genes.normalized_results	TCGA-BH-A0C0-11A-21R-A089-07
unc.edu.86c4b2fd-d034-469d-adfa-712055f30dc3.1174952.rsem.isoforms.normalized_results	TCGA-BH-A0C0-11A-21R-A089-07
unc.edu.86c4b2fd-d034-469d-adfa-712055f30dc3.1764479.bt.exon_quantification.txt	TCGA-BH-A0C0-11A-21R-A089-07
unc.edu.877adc79-0651-4140-bb6a-876162733bf3.1156079.junction_quantification.txt	TCGA-A8-A094-01A-11R-A00Z-07
unc.edu.877adc79-0651-4140-bb6a-876162733bf3.1157216.rsem.genes.results	TCGA-A8-A094-01A-11R-A00Z-07
unc.edu.877adc79-0651-4140-bb6a-876162733bf3.1157217.rsem.isoforms.results	TCGA-A8-A094-01A-11R-A00Z-07
unc.edu.877adc79-0651-4140-bb6a-876162733bf3.1157816.rsem.genes.normalized_results	TCGA-A8-A094-01A-11R-A00Z-07
unc.edu.877adc79-0651-4140-bb6a-876162733bf3.1157819.rsem.isoforms.normalized_results	TCGA-A8-A094-01A-11R-A00Z-07
unc.edu.877adc79-0651-4140-bb6a-876162733bf3.1771289.bt.exon_quantification.txt	TCGA-A8-A094-01A-11R-A00Z-07
unc.edu.87bdfb78-8690-4569-ba85-592cd2390c24.1161111.junction_quantification.txt	TCGA-B6-A0WV-01A-11R-A109-07
unc.edu.87bdfb78-8690-4569-ba85-592cd2390c24.1162439.rsem.genes.results	TCGA-B6-A0WV-01A-11R-A109-07
unc.edu.87bdfb78-8690-4569-ba85-592cd2390c24.1162440.rsem.isoforms.results	TCGA-B6-A0WV-01A-11R-A109-07
unc.edu.87bdfb78-8690-4569-ba85-592cd2390c24.1162470.rsem.genes.normalized_results	TCGA-B6-A0WV-01A-11R-A109-07
unc.edu.87bdfb78-8690-4569-ba85-592cd2390c24.1162471.rsem.isoforms.normalized_results	TCGA-B6-A0WV-01A-11R-A109-07
unc.edu.87bdfb78-8690-4569-ba85-592cd2390c24.1764097.bt.exon_quantification.txt	TCGA-B6-A0WV-01A-11R-A109-07
unc.edu.8801f107-f5d5-4ad5-877d-a5acb12596b3.1167388.junction_quantification.txt	TCGA-A2-A04R-01A-41R-A109-07
unc.edu.8801f107-f5d5-4ad5-877d-a5acb12596b3.1170568.rsem.genes.results	TCGA-A2-A04R-01A-41R-A109-07
unc.edu.8801f107-f5d5-4ad5-877d-a5acb12596b3.1170569.rsem.isoforms.results	TCGA-A2-A04R-01A-41R-A109-07
unc.edu.8801f107-f5d5-4ad5-877d-a5acb12596b3.1170630.rsem.genes.normalized_results	TCGA-A2-A04R-01A-41R-A109-07
unc.edu.8801f107-f5d5-4ad5-877d-a5acb12596b3.1170645.rsem.isoforms.normalized_results	TCGA-A2-A04R-01A-41R-A109-07
unc.edu.8801f107-f5d5-4ad5-877d-a5acb12596b3.1764871.bt.exon_quantification.txt	TCGA-A2-A04R-01A-41R-A109-07
unc.edu.889f6f61-9b3a-406c-9af8-ddee74a8a19e.1120270.junction_quantification.txt	TCGA-BH-A1F0-11B-23R-A137-07
unc.edu.889f6f61-9b3a-406c-9af8-ddee74a8a19e.1122763.rsem.genes.results	TCGA-BH-A1F0-11B-23R-A137-07
unc.edu.889f6f61-9b3a-406c-9af8-ddee74a8a19e.1122764.rsem.isoforms.results	TCGA-BH-A1F0-11B-23R-A137-07
unc.edu.889f6f61-9b3a-406c-9af8-ddee74a8a19e.1122777.rsem.genes.normalized_results	TCGA-BH-A1F0-11B-23R-A137-07
unc.edu.889f6f61-9b3a-406c-9af8-ddee74a8a19e.1122779.rsem.isoforms.normalized_results	TCGA-BH-A1F0-11B-23R-A137-07
unc.edu.889f6f61-9b3a-406c-9af8-ddee74a8a19e.1765673.bt.exon_quantification.txt	TCGA-BH-A1F0-11B-23R-A137-07
unc.edu.8a19b992-4173-400d-8aec-d156525eedd6.1149247.junction_quantification.txt	TCGA-A2-A0T1-01A-21R-A084-07
unc.edu.8a19b992-4173-400d-8aec-d156525eedd6.1152851.rsem.genes.results	TCGA-A2-A0T1-01A-21R-A084-07
unc.edu.8a19b992-4173-400d-8aec-d156525eedd6.1152852.rsem.isoforms.results	TCGA-A2-A0T1-01A-21R-A084-07
unc.edu.8a19b992-4173-400d-8aec-d156525eedd6.1152885.rsem.genes.normalized_results	TCGA-A2-A0T1-01A-21R-A084-07
unc.edu.8a19b992-4173-400d-8aec-d156525eedd6.1152886.rsem.isoforms.normalized_results	TCGA-A2-A0T1-01A-21R-A084-07
unc.edu.8a19b992-4173-400d-8aec-d156525eedd6.1770229.bt.exon_quantification.txt	TCGA-A2-A0T1-01A-21R-A084-07
unc.edu.8af4a557-aebf-44ac-8ed5-b8b7b10ed24e.1673354.junction_quantification.txt	TCGA-BH-A0B4-01A-11R-A00Z-07
unc.edu.8af4a557-aebf-44ac-8ed5-b8b7b10ed24e.1673692.rsem.genes.results	TCGA-BH-A0B4-01A-11R-A00Z-07
unc.edu.8af4a557-aebf-44ac-8ed5-b8b7b10ed24e.1673693.rsem.isoforms.results	TCGA-BH-A0B4-01A-11R-A00Z-07
unc.edu.8af4a557-aebf-44ac-8ed5-b8b7b10ed24e.1673716.rsem.isoforms.normalized_results	TCGA-BH-A0B4-01A-11R-A00Z-07
unc.edu.8af4a557-aebf-44ac-8ed5-b8b7b10ed24e.1673717.rsem.genes.normalized_results	TCGA-BH-A0B4-01A-11R-A00Z-07
unc.edu.8af4a557-aebf-44ac-8ed5-b8b7b10ed24e.1748729.bt.exon_quantification.txt	TCGA-BH-A0B4-01A-11R-A00Z-07
unc.edu.8b0f1897-20d8-492d-9ea9-22f771bbae9d.1078202.junction_quantification.txt	TCGA-AR-A1AP-01A-11R-A12P-07
unc.edu.8b0f1897-20d8-492d-9ea9-22f771bbae9d.1079900.rsem.genes.results	TCGA-AR-A1AP-01A-11R-A12P-07
unc.edu.8b0f1897-20d8-492d-9ea9-22f771bbae9d.1079901.rsem.isoforms.results	TCGA-AR-A1AP-01A-11R-A12P-07
unc.edu.8b0f1897-20d8-492d-9ea9-22f771bbae9d.1079926.rsem.genes.normalized_results	TCGA-AR-A1AP-01A-11R-A12P-07
unc.edu.8b0f1897-20d8-492d-9ea9-22f771bbae9d.1079934.rsem.isoforms.normalized_results	TCGA-AR-A1AP-01A-11R-A12P-07
unc.edu.8b0f1897-20d8-492d-9ea9-22f771bbae9d.1766064.bt.exon_quantification.txt	TCGA-AR-A1AP-01A-11R-A12P-07
unc.edu.8b615995-6210-4dd5-bf58-cf8a109d7648.1148342.junction_quantification.txt	TCGA-BH-A0AW-01A-11R-A056-07
unc.edu.8b615995-6210-4dd5-bf58-cf8a109d7648.1150391.rsem.genes.results	TCGA-BH-A0AW-01A-11R-A056-07
unc.edu.8b615995-6210-4dd5-bf58-cf8a109d7648.1150392.rsem.isoforms.results	TCGA-BH-A0AW-01A-11R-A056-07
unc.edu.8b615995-6210-4dd5-bf58-cf8a109d7648.1150617.rsem.genes.normalized_results	TCGA-BH-A0AW-01A-11R-A056-07
unc.edu.8b615995-6210-4dd5-bf58-cf8a109d7648.1150629.rsem.isoforms.normalized_results	TCGA-BH-A0AW-01A-11R-A056-07
unc.edu.8b615995-6210-4dd5-bf58-cf8a109d7648.1770241.bt.exon_quantification.txt	TCGA-BH-A0AW-01A-11R-A056-07
unc.edu.8bb3543b-5c83-41c6-b81c-b20935c38d72.1133490.junction_quantification.txt	TCGA-E2-A1B0-01A-11R-A12P-07
unc.edu.8bb3543b-5c83-41c6-b81c-b20935c38d72.1139084.rsem.genes.results	TCGA-E2-A1B0-01A-11R-A12P-07
unc.edu.8bb3543b-5c83-41c6-b81c-b20935c38d72.1139085.rsem.isoforms.results	TCGA-E2-A1B0-01A-11R-A12P-07
unc.edu.8bb3543b-5c83-41c6-b81c-b20935c38d72.1139159.rsem.genes.normalized_results	TCGA-E2-A1B0-01A-11R-A12P-07
unc.edu.8bb3543b-5c83-41c6-b81c-b20935c38d72.1139162.rsem.isoforms.normalized_results	TCGA-E2-A1B0-01A-11R-A12P-07
unc.edu.8bb3543b-5c83-41c6-b81c-b20935c38d72.1766113.bt.exon_quantification.txt	TCGA-E2-A1B0-01A-11R-A12P-07
unc.edu.8bbaef6c-31c4-47a4-8e7b-7e6242d02666.1146767.junction_quantification.txt	TCGA-BH-A0HX-01A-21R-A056-07
unc.edu.8bbaef6c-31c4-47a4-8e7b-7e6242d02666.1149644.rsem.genes.results	TCGA-BH-A0HX-01A-21R-A056-07
unc.edu.8bbaef6c-31c4-47a4-8e7b-7e6242d02666.1149645.rsem.isoforms.results	TCGA-BH-A0HX-01A-21R-A056-07
unc.edu.8bbaef6c-31c4-47a4-8e7b-7e6242d02666.1150039.rsem.genes.normalized_results	TCGA-BH-A0HX-01A-21R-A056-07
unc.edu.8bbaef6c-31c4-47a4-8e7b-7e6242d02666.1150048.rsem.isoforms.normalized_results	TCGA-BH-A0HX-01A-21R-A056-07
unc.edu.8bbaef6c-31c4-47a4-8e7b-7e6242d02666.1769788.bt.exon_quantification.txt	TCGA-BH-A0HX-01A-21R-A056-07
unc.edu.8d30a0ab-a41f-40ef-bd59-f738f4b39941.1152274.junction_quantification.txt	TCGA-A2-A0EM-01A-11R-A034-07
unc.edu.8d30a0ab-a41f-40ef-bd59-f738f4b39941.1154103.rsem.genes.results	TCGA-A2-A0EM-01A-11R-A034-07
unc.edu.8d30a0ab-a41f-40ef-bd59-f738f4b39941.1154104.rsem.isoforms.results	TCGA-A2-A0EM-01A-11R-A034-07
unc.edu.8d30a0ab-a41f-40ef-bd59-f738f4b39941.1154122.rsem.genes.normalized_results	TCGA-A2-A0EM-01A-11R-A034-07
unc.edu.8d30a0ab-a41f-40ef-bd59-f738f4b39941.1154123.rsem.isoforms.normalized_results	TCGA-A2-A0EM-01A-11R-A034-07
unc.edu.8d30a0ab-a41f-40ef-bd59-f738f4b39941.1770571.bt.exon_quantification.txt	TCGA-A2-A0EM-01A-11R-A034-07
unc.edu.8dc04505-fae5-4185-b3f8-53882fbbb4fd.1142691.junction_quantification.txt	TCGA-B6-A0WX-01A-11R-A109-07
unc.edu.8dc04505-fae5-4185-b3f8-53882fbbb4fd.1145130.rsem.genes.results	TCGA-B6-A0WX-01A-11R-A109-07
unc.edu.8dc04505-fae5-4185-b3f8-53882fbbb4fd.1145131.rsem.isoforms.results	TCGA-B6-A0WX-01A-11R-A109-07
unc.edu.8dc04505-fae5-4185-b3f8-53882fbbb4fd.1145402.rsem.isoforms.normalized_results	TCGA-B6-A0WX-01A-11R-A109-07
unc.edu.8dc04505-fae5-4185-b3f8-53882fbbb4fd.1145405.rsem.genes.normalized_results	TCGA-B6-A0WX-01A-11R-A109-07
unc.edu.8dc04505-fae5-4185-b3f8-53882fbbb4fd.1768615.bt.exon_quantification.txt	TCGA-B6-A0WX-01A-11R-A109-07
unc.edu.8e31c471-6f4b-4d2d-8594-5c2c91f6e5ef.1127703.junction_quantification.txt	TCGA-BH-A0BT-11A-21R-A12P-07
unc.edu.8e31c471-6f4b-4d2d-8594-5c2c91f6e5ef.1129888.rsem.genes.results	TCGA-BH-A0BT-11A-21R-A12P-07
unc.edu.8e31c471-6f4b-4d2d-8594-5c2c91f6e5ef.1129889.rsem.isoforms.results	TCGA-BH-A0BT-11A-21R-A12P-07
unc.edu.8e31c471-6f4b-4d2d-8594-5c2c91f6e5ef.1130843.rsem.genes.normalized_results	TCGA-BH-A0BT-11A-21R-A12P-07
unc.edu.8e31c471-6f4b-4d2d-8594-5c2c91f6e5ef.1130850.rsem.isoforms.normalized_results	TCGA-BH-A0BT-11A-21R-A12P-07
unc.edu.8e31c471-6f4b-4d2d-8594-5c2c91f6e5ef.1766839.bt.exon_quantification.txt	TCGA-BH-A0BT-11A-21R-A12P-07
unc.edu.8f007e7a-6260-4ecc-baff-f68665b760cb.1138321.junction_quantification.txt	TCGA-C8-A12M-01A-11R-A115-07
unc.edu.8f007e7a-6260-4ecc-baff-f68665b760cb.1142783.rsem.genes.results	TCGA-C8-A12M-01A-11R-A115-07
unc.edu.8f007e7a-6260-4ecc-baff-f68665b760cb.1142784.rsem.isoforms.results	TCGA-C8-A12M-01A-11R-A115-07
unc.edu.8f007e7a-6260-4ecc-baff-f68665b760cb.1142852.rsem.genes.normalized_results	TCGA-C8-A12M-01A-11R-A115-07
unc.edu.8f007e7a-6260-4ecc-baff-f68665b760cb.1142853.rsem.isoforms.normalized_results	TCGA-C8-A12M-01A-11R-A115-07
unc.edu.8f007e7a-6260-4ecc-baff-f68665b760cb.1767615.bt.exon_quantification.txt	TCGA-C8-A12M-01A-11R-A115-07
unc.edu.8f90121d-5f9a-4702-a2ae-2a9b34a99171.1140120.junction_quantification.txt	TCGA-E2-A15R-01A-11R-A115-07
unc.edu.8f90121d-5f9a-4702-a2ae-2a9b34a99171.1144865.rsem.genes.results	TCGA-E2-A15R-01A-11R-A115-07
unc.edu.8f90121d-5f9a-4702-a2ae-2a9b34a99171.1144866.rsem.isoforms.results	TCGA-E2-A15R-01A-11R-A115-07
unc.edu.8f90121d-5f9a-4702-a2ae-2a9b34a99171.1145185.rsem.genes.normalized_results	TCGA-E2-A15R-01A-11R-A115-07
unc.edu.8f90121d-5f9a-4702-a2ae-2a9b34a99171.1145191.rsem.isoforms.normalized_results	TCGA-E2-A15R-01A-11R-A115-07
unc.edu.8f90121d-5f9a-4702-a2ae-2a9b34a99171.1767711.bt.exon_quantification.txt	TCGA-E2-A15R-01A-11R-A115-07
unc.edu.8fb338fe-ffa8-45c2-857b-f713d1935330.1148717.junction_quantification.txt	TCGA-B6-A0IK-01A-12R-A056-07
unc.edu.8fb338fe-ffa8-45c2-857b-f713d1935330.1151260.rsem.genes.results	TCGA-B6-A0IK-01A-12R-A056-07
unc.edu.8fb338fe-ffa8-45c2-857b-f713d1935330.1151261.rsem.isoforms.results	TCGA-B6-A0IK-01A-12R-A056-07
unc.edu.8fb338fe-ffa8-45c2-857b-f713d1935330.1151290.rsem.isoforms.normalized_results	TCGA-B6-A0IK-01A-12R-A056-07
unc.edu.8fb338fe-ffa8-45c2-857b-f713d1935330.1151293.rsem.genes.normalized_results	TCGA-B6-A0IK-01A-12R-A056-07
unc.edu.8fb338fe-ffa8-45c2-857b-f713d1935330.1770264.bt.exon_quantification.txt	TCGA-B6-A0IK-01A-12R-A056-07
unc.edu.8ffcb765-094c-4623-b172-ea8400965f00.1148725.junction_quantification.txt	TCGA-BH-A0GZ-01A-11R-A056-07
unc.edu.8ffcb765-094c-4623-b172-ea8400965f00.1152465.rsem.genes.results	TCGA-BH-A0GZ-01A-11R-A056-07
unc.edu.8ffcb765-094c-4623-b172-ea8400965f00.1152466.rsem.isoforms.results	TCGA-BH-A0GZ-01A-11R-A056-07
unc.edu.8ffcb765-094c-4623-b172-ea8400965f00.1152492.rsem.genes.normalized_results	TCGA-BH-A0GZ-01A-11R-A056-07
unc.edu.8ffcb765-094c-4623-b172-ea8400965f00.1152497.rsem.isoforms.normalized_results	TCGA-BH-A0GZ-01A-11R-A056-07
unc.edu.8ffcb765-094c-4623-b172-ea8400965f00.1770223.bt.exon_quantification.txt	TCGA-BH-A0GZ-01A-11R-A056-07
unc.edu.9046caf3-bbfe-4554-b9d2-11b333ad7704.1126886.junction_quantification.txt	TCGA-AR-A1AN-01A-11R-A12P-07
unc.edu.9046caf3-bbfe-4554-b9d2-11b333ad7704.1130504.rsem.genes.results	TCGA-AR-A1AN-01A-11R-A12P-07
unc.edu.9046caf3-bbfe-4554-b9d2-11b333ad7704.1130505.rsem.isoforms.results	TCGA-AR-A1AN-01A-11R-A12P-07
unc.edu.9046caf3-bbfe-4554-b9d2-11b333ad7704.1131080.rsem.isoforms.normalized_results	TCGA-AR-A1AN-01A-11R-A12P-07
unc.edu.9046caf3-bbfe-4554-b9d2-11b333ad7704.1131081.rsem.genes.normalized_results	TCGA-AR-A1AN-01A-11R-A12P-07
unc.edu.9046caf3-bbfe-4554-b9d2-11b333ad7704.1766072.bt.exon_quantification.txt	TCGA-AR-A1AN-01A-11R-A12P-07
unc.edu.90a60ebe-ce7e-4b64-af2a-1676f46e6601.1142642.junction_quantification.txt	TCGA-B6-A0WY-01A-11R-A109-07
unc.edu.90a60ebe-ce7e-4b64-af2a-1676f46e6601.1145337.rsem.genes.results	TCGA-B6-A0WY-01A-11R-A109-07
unc.edu.90a60ebe-ce7e-4b64-af2a-1676f46e6601.1145338.rsem.isoforms.results	TCGA-B6-A0WY-01A-11R-A109-07
unc.edu.90a60ebe-ce7e-4b64-af2a-1676f46e6601.1145665.rsem.isoforms.normalized_results	TCGA-B6-A0WY-01A-11R-A109-07
unc.edu.90a60ebe-ce7e-4b64-af2a-1676f46e6601.1145668.rsem.genes.normalized_results	TCGA-B6-A0WY-01A-11R-A109-07
unc.edu.90a60ebe-ce7e-4b64-af2a-1676f46e6601.1768602.bt.exon_quantification.txt	TCGA-B6-A0WY-01A-11R-A109-07
unc.edu.91285ac6-c627-4101-b551-28f37b947276.1126494.junction_quantification.txt	TCGA-BH-A0DI-01A-21R-A12P-07
unc.edu.91285ac6-c627-4101-b551-28f37b947276.1129408.rsem.genes.results	TCGA-BH-A0DI-01A-21R-A12P-07
unc.edu.91285ac6-c627-4101-b551-28f37b947276.1129409.rsem.isoforms.results	TCGA-BH-A0DI-01A-21R-A12P-07
unc.edu.91285ac6-c627-4101-b551-28f37b947276.1130691.rsem.genes.normalized_results	TCGA-BH-A0DI-01A-21R-A12P-07
unc.edu.91285ac6-c627-4101-b551-28f37b947276.1130704.rsem.isoforms.normalized_results	TCGA-BH-A0DI-01A-21R-A12P-07
unc.edu.91285ac6-c627-4101-b551-28f37b947276.1766066.bt.exon_quantification.txt	TCGA-BH-A0DI-01A-21R-A12P-07
unc.edu.91d63f86-9c62-47cb-8b4a-e3bd981ab8b2.1147354.junction_quantification.txt	TCGA-BH-A0GY-01A-11R-A056-07
unc.edu.91d63f86-9c62-47cb-8b4a-e3bd981ab8b2.1149559.rsem.genes.results	TCGA-BH-A0GY-01A-11R-A056-07
unc.edu.91d63f86-9c62-47cb-8b4a-e3bd981ab8b2.1149560.rsem.isoforms.results	TCGA-BH-A0GY-01A-11R-A056-07
unc.edu.91d63f86-9c62-47cb-8b4a-e3bd981ab8b2.1149969.rsem.genes.normalized_results	TCGA-BH-A0GY-01A-11R-A056-07
unc.edu.91d63f86-9c62-47cb-8b4a-e3bd981ab8b2.1149972.rsem.isoforms.normalized_results	TCGA-BH-A0GY-01A-11R-A056-07
unc.edu.91d63f86-9c62-47cb-8b4a-e3bd981ab8b2.1770200.bt.exon_quantification.txt	TCGA-BH-A0GY-01A-11R-A056-07
unc.edu.91e55e6f-b884-4112-8d3f-a9f8974dd63b.1113608.junction_quantification.txt	TCGA-BH-A0W5-01A-11R-A109-07
unc.edu.91e55e6f-b884-4112-8d3f-a9f8974dd63b.1120528.rsem.genes.results	TCGA-BH-A0W5-01A-11R-A109-07
unc.edu.91e55e6f-b884-4112-8d3f-a9f8974dd63b.1120529.rsem.isoforms.results	TCGA-BH-A0W5-01A-11R-A109-07
unc.edu.91e55e6f-b884-4112-8d3f-a9f8974dd63b.1120566.rsem.genes.normalized_results	TCGA-BH-A0W5-01A-11R-A109-07
unc.edu.91e55e6f-b884-4112-8d3f-a9f8974dd63b.1120573.rsem.isoforms.normalized_results	TCGA-BH-A0W5-01A-11R-A109-07
unc.edu.91e55e6f-b884-4112-8d3f-a9f8974dd63b.1764497.bt.exon_quantification.txt	TCGA-BH-A0W5-01A-11R-A109-07
unc.edu.920e47c0-1b19-46e6-b1db-b5fd95e44df0.1151590.junction_quantification.txt	TCGA-A2-A0ST-01A-12R-A084-07
unc.edu.920e47c0-1b19-46e6-b1db-b5fd95e44df0.1153852.rsem.genes.results	TCGA-A2-A0ST-01A-12R-A084-07
unc.edu.920e47c0-1b19-46e6-b1db-b5fd95e44df0.1153853.rsem.isoforms.results	TCGA-A2-A0ST-01A-12R-A084-07
unc.edu.920e47c0-1b19-46e6-b1db-b5fd95e44df0.1153867.rsem.genes.normalized_results	TCGA-A2-A0ST-01A-12R-A084-07
unc.edu.920e47c0-1b19-46e6-b1db-b5fd95e44df0.1153875.rsem.isoforms.normalized_results	TCGA-A2-A0ST-01A-12R-A084-07
unc.edu.920e47c0-1b19-46e6-b1db-b5fd95e44df0.1770555.bt.exon_quantification.txt	TCGA-A2-A0ST-01A-12R-A084-07
unc.edu.92f53e8e-abd5-4597-a6be-678be549315d.1147588.junction_quantification.txt	TCGA-BH-A0HO-01A-11R-A034-07
unc.edu.92f53e8e-abd5-4597-a6be-678be549315d.1151925.rsem.genes.results	TCGA-BH-A0HO-01A-11R-A034-07
unc.edu.92f53e8e-abd5-4597-a6be-678be549315d.1151926.rsem.isoforms.results	TCGA-BH-A0HO-01A-11R-A034-07
unc.edu.92f53e8e-abd5-4597-a6be-678be549315d.1151957.rsem.isoforms.normalized_results	TCGA-BH-A0HO-01A-11R-A034-07
unc.edu.92f53e8e-abd5-4597-a6be-678be549315d.1151962.rsem.genes.normalized_results	TCGA-BH-A0HO-01A-11R-A034-07
unc.edu.92f53e8e-abd5-4597-a6be-678be549315d.1769802.bt.exon_quantification.txt	TCGA-BH-A0HO-01A-11R-A034-07
unc.edu.9384eb09-5787-49e8-b07e-bd9f71997771.1146737.junction_quantification.txt	TCGA-B6-A0IP-01A-11R-A034-07
unc.edu.9384eb09-5787-49e8-b07e-bd9f71997771.1150090.rsem.genes.results	TCGA-B6-A0IP-01A-11R-A034-07
unc.edu.9384eb09-5787-49e8-b07e-bd9f71997771.1150091.rsem.isoforms.results	TCGA-B6-A0IP-01A-11R-A034-07
unc.edu.9384eb09-5787-49e8-b07e-bd9f71997771.1150473.rsem.genes.normalized_results	TCGA-B6-A0IP-01A-11R-A034-07
unc.edu.9384eb09-5787-49e8-b07e-bd9f71997771.1150476.rsem.isoforms.normalized_results	TCGA-B6-A0IP-01A-11R-A034-07
unc.edu.9384eb09-5787-49e8-b07e-bd9f71997771.1768693.bt.exon_quantification.txt	TCGA-B6-A0IP-01A-11R-A034-07
unc.edu.9560e482-cb14-4456-b9a6-d2ac12f96a4f.1157103.junction_quantification.txt	TCGA-A8-A09Q-01A-11R-A00Z-07
unc.edu.9560e482-cb14-4456-b9a6-d2ac12f96a4f.1161129.rsem.genes.results	TCGA-A8-A09Q-01A-11R-A00Z-07
unc.edu.9560e482-cb14-4456-b9a6-d2ac12f96a4f.1161130.rsem.isoforms.results	TCGA-A8-A09Q-01A-11R-A00Z-07
